#Data acquisition DATA FILE 
#
#Program Version 7.0.2-H&H_14July_16
#Start time & date: 10:47:29 2018_09_19
#Write Time:11:50:29   Date: 2018_09_19 
#
#Device type:
#	1: Keithley 199
#	2: Keithley 182 or 2182
#	3: Keithley 2000
#	4: AVS46
#	5: KUN Resistance bridge
#	6: Keithley 2611(Voltage source)
#	7: Keithley 2611(Current source)
#	8: Agilent L441A (nano Voltmeter)
#	9: Eg&g Lockin 5210 X
#	10: Eg&g Lockin 5210 X & Y
#	11: Eg&g Lockin 5210 Amplitude & Phase
#	12: Eg&g Lockin 7260 X&Y
#	13: Eg&g Lockin 7260 Amplitude, Phase & Frequency
#	14: Stanford Lockin 530 X & Y
#	15: Stanford Lockin 530 Amplitude & Phase
#	16: Stanford Lockin 830 X & Y
#	17: Stanford Lockin 830 Amplitude & Phase
#	18: AH2500H Capacitance bridge
#	19: AH2700H Capacitance bridge
#	20: AH2700H Capacitance bridge, without reset
#	21: LS340 Temperature controller sensor A&B
#	22: LS340 Temperature controller sensor A val&Calc in oK
#	23: LS340 Temperature controller sensor A&C
#	25: Magnet current read from file: 
#	26: Current(kA) via K182_GPIB-Enet/100 -> Field(Tesla)
#		  Current= K182_1*-2.000000 +K182_2 * -2.000000 
#	27: K199 temperature sensor->T(oK)
#	28: DVR5
#	29: CVC3000
#	30: Stanford Lockin 830 Amplitude, Phase & Frequency
#	31: Stanford Lockin 830 X, Y & Frequency
#	32: Oxford IPS 120-10 Superconductor power supply
#	33:IXE-alpha stepper motor driver with HEDL-counters
#	35: Stanford Lockin 830 X 
#	36: Stanford Lockin 830 Y 

#dev=2 Acquired: address=16 type=31

#dev=3 Acquired: address=3 type=31

#dev=4 Acquired: address=2 type=3
#-----------------------------------------------------------
#
Time(sec)	Dev2_freq	Dev2SR830_X	Dev2_Y	Dev3_freq	Dev3SR830_X	Dev3_Y	Dev4_K2000(V)
 5135.717	 1.81632000e+01	 4.30586000e-04	 9.53682000e-07	 1.81980000e+01	 1.80909000e-01	 -2.38039000e-03	 2.18201900e-01
 5136.329	 1.81646000e+01	 4.31063000e-04	 9.53682000e-07	 1.81808000e+01	 1.80970000e-01	 -2.38039000e-03	 2.18378300e-01
 5136.941	 1.81589000e+01	 4.31539000e-04	 4.76841000e-07	 1.81894000e+01	 1.81031000e-01	 -2.38039000e-03	 2.18455900e-01
 5137.551	 1.81937000e+01	 4.31539000e-04	 0.00000000e+00	 1.81780000e+01	 1.81031000e-01	 -2.44142000e-03	 2.18533900e-01
 5138.162	 1.81832000e+01	 4.31539000e-04	 -9.53682000e-07	 1.81918000e+01	 1.81031000e-01	 -2.38039000e-03	 2.18491700e-01
 5138.775	 1.81894000e+01	 4.31539000e-04	 -9.53682000e-07	 1.81661000e+01	 1.80970000e-01	 -2.38039000e-03	 2.18466800e-01
 5139.387	 1.81937000e+01	 4.30586000e-04	 0.00000000e+00	 1.81909000e+01	 1.80970000e-01	 -2.38039000e-03	 2.18389400e-01
 5139.998	 1.81699000e+01	 4.30586000e-04	 0.00000000e+00	 1.81956000e+01	 1.80970000e-01	 -2.38039000e-03	 2.18344000e-01
 5140.611	 1.81532000e+01	 4.30586000e-04	 0.00000000e+00	 1.82095000e+01	 1.81031000e-01	 -2.38039000e-03	 2.18326700e-01
 5141.221	 1.82071000e+01	 4.30586000e-04	 4.76841000e-07	 1.81799000e+01	 1.81031000e-01	 -2.38039000e-03	 2.18370600e-01
 5141.833	 1.82285000e+01	 4.30586000e-04	 0.00000000e+00	 1.81665000e+01	 1.81031000e-01	 -2.38039000e-03	 2.18451500e-01
 5142.444	 1.81618000e+01	 4.30109000e-04	 -4.76841000e-07	 1.81479000e+01	 1.80970000e-01	 -2.38039000e-03	 2.18520900e-01
 5143.057	 1.81637000e+01	 4.30109000e-04	 -9.53682000e-07	 1.82052000e+01	 1.80970000e-01	 -2.44142000e-03	 2.18533600e-01
 5143.669	 1.82047000e+01	 4.29632000e-04	 0.00000000e+00	 1.81775000e+01	 1.80970000e-01	 -2.44142000e-03	 2.18494300e-01
 5144.281	 1.82133000e+01	 4.30586000e-04	 9.53682000e-07	 1.81718000e+01	 1.80909000e-01	 -2.44142000e-03	 2.18400300e-01
 5144.892	 1.82195000e+01	 4.30109000e-04	 9.53682000e-07	 1.81489000e+01	 1.80909000e-01	 -2.44142000e-03	 2.18356000e-01
 5145.503	 1.81494000e+01	 4.30109000e-04	 4.76841000e-07	 1.81766000e+01	 1.80848000e-01	 -2.38039000e-03	 2.18344700e-01
 5146.115	 1.81413000e+01	 4.30109000e-04	 0.00000000e+00	 1.81737000e+01	 1.80787000e-01	 -2.38039000e-03	 2.18380100e-01
 5146.727	 1.82080000e+01	 4.29632000e-04	 0.00000000e+00	 1.82109000e+01	 1.80726000e-01	 -2.38039000e-03	 2.18453400e-01
 5147.338	 1.82185000e+01	 4.29632000e-04	 0.00000000e+00	 1.81465000e+01	 1.80726000e-01	 -2.38039000e-03	 2.18527200e-01
 5147.950	 1.81556000e+01	 4.30109000e-04	 0.00000000e+00	 1.81618000e+01	 1.80726000e-01	 -2.38039000e-03	 2.18559400e-01
 5148.562	 1.81379000e+01	 4.30586000e-04	 0.00000000e+00	 1.81937000e+01	 1.80726000e-01	 -2.44142000e-03	 2.18495100e-01
 5149.174	 1.81413000e+01	 4.31063000e-04	 0.00000000e+00	 1.82142000e+01	 1.80726000e-01	 -2.38039000e-03	 2.18433400e-01
 5149.786	 1.82204000e+01	 4.30586000e-04	 0.00000000e+00	 1.81479000e+01	 1.80726000e-01	 -2.44142000e-03	 2.18366100e-01
 5150.398	 1.82433000e+01	 4.31063000e-04	 0.00000000e+00	 1.81570000e+01	 1.80726000e-01	 -2.44142000e-03	 2.18335600e-01
 5151.009	 1.81284000e+01	 4.31063000e-04	 4.76841000e-07	 1.81527000e+01	 1.80726000e-01	 -2.50246000e-03	 2.18382500e-01
 5151.621	 1.81623000e+01	 4.31063000e-04	 4.76841000e-07	 1.81952000e+01	 1.80726000e-01	 -2.50246000e-03	 2.18460500e-01
 5152.232	 1.82114000e+01	 4.31063000e-04	 4.76841000e-07	 1.81994000e+01	 1.80787000e-01	 -2.50246000e-03	 2.18516900e-01
 5152.845	 1.82195000e+01	 4.31063000e-04	 4.76841000e-07	 1.81618000e+01	 1.80726000e-01	 -2.50246000e-03	 2.16741700e-01
 5153.456	 1.63641000e+01	 3.92916000e-04	 9.53682000e-07	 1.80106000e+01	 1.64186000e-01	 -2.31935000e-03	 2.07169700e-01
 5154.068	 1.63660000e+01	 2.56540000e-04	 9.53682000e-07	 1.80106000e+01	 1.28541000e-01	 -1.83106000e-03	 2.06898100e-01
 5154.680	 1.63660000e+01	 1.71185000e-04	 9.53682000e-07	 1.80106000e+01	 9.30181000e-02	 -1.34278000e-03	 2.06876500e-01
 5155.291	 1.63660000e+01	 1.36853000e-04	 9.53682000e-07	 1.80106000e+01	 6.42095000e-02	 -9.15531000e-04	 2.06876300e-01
 5155.904	 1.63670000e+01	 8.72617000e-05	 4.76841000e-07	 1.80106000e+01	 4.30911000e-02	 -6.10355000e-04	 2.06867800e-01
 5156.515	 1.63665000e+01	 5.34060000e-05	 -9.53682000e-07	 1.94955000e+01	 2.76490000e-02	 -1.15968000e-03	 2.17885000e-01
 5157.127	 1.94850000e+01	 6.91419000e-05	 -1.23978000e-05	 1.83420000e+01	 2.91749000e-02	 -6.04251000e-03	 2.23842600e-01
 5157.739	 1.80240000e+01	 1.23979000e-04	 -1.52589000e-05	 1.82743000e+01	 5.86550000e-02	 -4.88284000e-03	 2.23937800e-01
 5158.351	 1.82691000e+01	 2.42234000e-04	 -1.33515000e-05	 1.81203000e+01	 9.39946000e-02	 -4.15042000e-03	 2.23874900e-01
 5158.963	 1.82886000e+01	 2.84197000e-04	 -1.04905000e-05	 1.81446000e+01	 1.23414000e-01	 -3.60109000e-03	 2.23867500e-01
 5159.575	 1.82185000e+01	 3.44278000e-04	 -6.67575000e-06	 1.81813000e+01	 1.44837000e-01	 -3.23488000e-03	 2.23926600e-01
 5160.187	 1.81370000e+01	 3.88147000e-04	 -3.33787000e-06	 1.82042000e+01	 1.59303000e-01	 -3.05177000e-03	 2.24011400e-01
 5160.797	 1.81203000e+01	 4.18188000e-04	 -1.43052000e-06	 1.82204000e+01	 1.68702000e-01	 -2.99074000e-03	 2.24070300e-01
 5161.411	 1.82076000e+01	 4.37262000e-04	 -9.53682000e-07	 1.81484000e+01	 1.74623000e-01	 -2.92970000e-03	 2.24078300e-01
 5162.023	 1.82118000e+01	 4.48706000e-04	 -1.43052000e-06	 1.81656000e+01	 1.78285000e-01	 -2.80763000e-03	 2.24029700e-01
 5162.633	 1.82319000e+01	 4.55858000e-04	 0.00000000e+00	 1.82047000e+01	 1.80482000e-01	 -2.74660000e-03	 2.23720900e-01
 5163.246	 1.81427000e+01	 4.60627000e-04	 0.00000000e+00	 1.82142000e+01	 1.81886000e-01	 -2.74660000e-03	 2.23605000e-01
 5163.857	 1.81093000e+01	 4.64441000e-04	 4.76841000e-07	 1.81465000e+01	 1.82740000e-01	 -2.74660000e-03	 2.23606200e-01
 5164.468	 1.82433000e+01	 4.66825000e-04	 4.76841000e-07	 1.81808000e+01	 1.83167000e-01	 -2.74660000e-03	 2.23834400e-01
 5165.080	 1.82266000e+01	 4.67302000e-04	 -1.43052000e-06	 1.81527000e+01	 1.83412000e-01	 -2.80763000e-03	 2.23994700e-01
 5165.691	 1.82581000e+01	 4.65872000e-04	 -9.53682000e-07	 1.82104000e+01	 1.83595000e-01	 -2.86867000e-03	 2.24047300e-01
 5166.303	 1.81370000e+01	 4.64918000e-04	 4.76841000e-07	 1.82033000e+01	 1.83656000e-01	 -2.86867000e-03	 2.24087400e-01
 5166.915	 1.82095000e+01	 4.67302000e-04	 9.53682000e-07	 1.81751000e+01	 1.83717000e-01	 -2.86867000e-03	 2.24048100e-01
 5167.527	 1.82066000e+01	 4.70163000e-04	 -1.90736000e-06	 1.81541000e+01	 1.83717000e-01	 -2.86867000e-03	 2.23953500e-01
 5168.139	 1.81150000e+01	 4.69210000e-04	 -5.72208000e-06	 1.82147000e+01	 1.83778000e-01	 -2.80763000e-03	 2.23901600e-01
 5168.751	 1.81155000e+01	 4.67302000e-04	 -5.24524000e-06	 1.81904000e+01	 1.83839000e-01	 -2.86867000e-03	 2.23876800e-01
 5169.363	 1.81699000e+01	 4.66349000e-04	 -1.43052000e-06	 1.82004000e+01	 1.83900000e-01	 -2.86867000e-03	 2.23901200e-01
 5169.974	 1.81880000e+01	 4.65395000e-04	 9.53682000e-07	 1.81527000e+01	 1.83839000e-01	 -2.86867000e-03	 2.23979300e-01
 5170.586	 1.82352000e+01	 4.65395000e-04	 4.76841000e-07	 1.81742000e+01	 1.83778000e-01	 -2.86867000e-03	 2.24061500e-01
 5171.197	 1.82652000e+01	 4.64918000e-04	 0.00000000e+00	 1.82099000e+01	 1.83778000e-01	 -2.86867000e-03	 2.24078700e-01
 5171.809	 1.81856000e+01	 4.64441000e-04	 0.00000000e+00	 1.82037000e+01	 1.83717000e-01	 -2.86867000e-03	 2.24062000e-01
 5172.421	 1.81427000e+01	 4.64441000e-04	 0.00000000e+00	 1.81661000e+01	 1.83595000e-01	 -2.86867000e-03	 2.23987000e-01
 5173.031	 1.82295000e+01	 4.64918000e-04	 0.00000000e+00	 1.81742000e+01	 1.83534000e-01	 -2.86867000e-03	 2.23903100e-01
 5173.642	 1.82137000e+01	 4.64918000e-04	 0.00000000e+00	 1.82047000e+01	 1.83473000e-01	 -2.86867000e-03	 2.23859800e-01
 5174.254	 1.81718000e+01	 4.64441000e-04	 -1.43052000e-06	 1.81937000e+01	 1.83473000e-01	 -2.92970000e-03	 2.23674900e-01
 5174.867	 1.82467000e+01	 4.64918000e-04	 -1.43052000e-06	 1.82137000e+01	 1.83473000e-01	 -2.86867000e-03	 2.23695000e-01
 5175.479	 1.81231000e+01	 4.63964000e-04	 -9.53682000e-07	 1.81613000e+01	 1.83473000e-01	 -2.86867000e-03	 2.23798400e-01
 5176.092	 1.81098000e+01	 4.64918000e-04	 0.00000000e+00	 1.81618000e+01	 1.83534000e-01	 -2.86867000e-03	 2.23810100e-01
 5176.704	 1.81460000e+01	 4.66825000e-04	 0.00000000e+00	 1.81956000e+01	 1.83534000e-01	 -2.86867000e-03	 2.24032600e-01
 5177.316	 1.81379000e+01	 4.66349000e-04	 -9.53682000e-07	 1.82028000e+01	 1.83473000e-01	 -2.86867000e-03	 2.23957800e-01
 5177.928	 1.81699000e+01	 4.65395000e-04	 -1.43052000e-06	 1.81737000e+01	 1.83351000e-01	 -2.86867000e-03	 2.23882700e-01
 5178.540	 1.82199000e+01	 4.64918000e-04	 0.00000000e+00	 1.81465000e+01	 1.83351000e-01	 -2.80763000e-03	 2.23859000e-01
 5179.151	 1.82266000e+01	 4.64441000e-04	 0.00000000e+00	 1.81584000e+01	 1.83290000e-01	 -2.80763000e-03	 2.23878000e-01
 5179.763	 1.81270000e+01	 4.64918000e-04	 -4.76841000e-07	 1.82056000e+01	 1.83228000e-01	 -2.80763000e-03	 2.23949200e-01
 5180.375	 1.81875000e+01	 4.64918000e-04	 0.00000000e+00	 1.81918000e+01	 1.83167000e-01	 -2.74660000e-03	 2.24019000e-01
 5180.986	 1.82228000e+01	 4.65872000e-04	 -4.76841000e-07	 1.81656000e+01	 1.83106000e-01	 -2.74660000e-03	 2.24070200e-01
 5181.598	 1.82352000e+01	 4.65872000e-04	 -9.53682000e-07	 1.81623000e+01	 1.83045000e-01	 -2.74660000e-03	 2.24042500e-01
 5182.210	 1.82204000e+01	 4.65395000e-04	 -4.76841000e-07	 1.82028000e+01	 1.83045000e-01	 -2.74660000e-03	 2.23965700e-01
 5182.822	 1.81437000e+01	 4.65395000e-04	 0.00000000e+00	 1.82047000e+01	 1.83045000e-01	 -2.74660000e-03	 2.23892100e-01
 5183.435	 1.81274000e+01	 4.64918000e-04	 9.53682000e-07	 1.81537000e+01	 1.83045000e-01	 -2.74660000e-03	 2.23853100e-01
 5184.050	 1.82571000e+01	 4.63011000e-04	 9.53682000e-07	 1.81642000e+01	 1.83045000e-01	 -2.74660000e-03	 2.23864200e-01
 5184.656	 1.81804000e+01	 4.62534000e-04	 9.53682000e-07	 1.81751000e+01	 1.83106000e-01	 -2.80763000e-03	 2.23936100e-01
 5185.268	 1.81699000e+01	 4.63011000e-04	 9.53682000e-07	 1.82099000e+01	 1.83167000e-01	 -2.80763000e-03	 2.24027800e-01
 5185.879	 1.81451000e+01	 4.63964000e-04	 4.76841000e-07	 1.82090000e+01	 1.83228000e-01	 -2.80763000e-03	 2.24064100e-01
 5186.494	 1.82247000e+01	 4.64918000e-04	 0.00000000e+00	 1.81694000e+01	 1.83290000e-01	 -2.86867000e-03	 2.24013000e-01
 5187.104	 1.81947000e+01	 4.65872000e-04	 4.76841000e-07	 1.81708000e+01	 1.83351000e-01	 -2.86867000e-03	 2.21858300e-01
 5187.716	 1.65100000e+01	 4.22480000e-04	 1.43052000e-06	 1.81708000e+01	 1.66017000e-01	 -2.62453000e-03	 2.12576000e-01
 5188.328	 1.65119000e+01	 2.57494000e-04	 1.43052000e-06	 1.81708000e+01	 1.29701000e-01	 -2.01418000e-03	 2.12316400e-01
 5188.940	 1.65114000e+01	 1.71185000e-04	 9.53682000e-07	 1.81708000e+01	 9.36894000e-02	 -1.46485000e-03	 2.12319200e-01
 5189.550	 1.65119000e+01	 1.46867000e-04	 0.00000000e+00	 1.81708000e+01	 6.49419000e-02	 -1.03761000e-03	 2.12316800e-01
 5190.163	 1.65119000e+01	 9.39374000e-05	 0.00000000e+00	 1.81708000e+01	 4.35793000e-02	 -6.71390000e-04	 2.12287600e-01
 5190.775	 1.65129000e+01	 5.96049000e-05	 -9.53682000e-07	 2.79500000e-01	 2.87477000e-02	 -9.15531000e-04	 2.23269700e-01
 5191.386	 1.97606000e+01	 2.09810000e-05	 -8.10629000e-06	 1.81785000e+01	 1.42213000e-02	 -1.28785000e-02	 2.29431600e-01
 5192.001	 1.83678000e+01	 3.00409000e-05	 -1.85968000e-05	 1.82219000e+01	 2.50245000e-02	 -1.22681000e-02	 2.29542800e-01
 5192.611	 1.81322000e+01	 1.14918000e-04	 -1.43052000e-05	 1.81670000e+01	 6.15237000e-02	 -1.19630000e-02	 2.29474600e-01
 5193.222	 1.82290000e+01	 2.46527000e-04	 -9.05996000e-06	 1.81904000e+01	 9.85723000e-02	 -9.64361000e-03	 2.29429900e-01
 5193.835	 1.81904000e+01	 3.11853000e-04	 -5.72208000e-06	 1.81589000e+01	 1.27870000e-01	 -7.32425000e-03	 2.29444300e-01
 5194.446	 1.81828000e+01	 3.79087000e-04	 -2.38420000e-06	 1.81446000e+01	 1.48744000e-01	 -5.37112000e-03	 2.29513100e-01
 5195.059	 1.81532000e+01	 4.24864000e-04	 0.00000000e+00	 1.81851000e+01	 1.62477000e-01	 -4.08939000e-03	 2.29613800e-01
 5195.670	 1.81656000e+01	 4.54905000e-04	 9.53682000e-07	 1.82033000e+01	 1.71388000e-01	 -3.11281000e-03	 2.29653000e-01
 5196.282	 1.81913000e+01	 4.73024000e-04	 1.90736000e-06	 1.81623000e+01	 1.76820000e-01	 -2.50246000e-03	 2.29616800e-01
 5196.898	 1.82557000e+01	 4.84468000e-04	 2.38420000e-06	 1.81642000e+01	 1.80116000e-01	 -2.13625000e-03	 2.29545100e-01
 5197.506	 1.82190000e+01	 4.91146000e-04	 2.86104000e-06	 1.81851000e+01	 1.82069000e-01	 -1.83106000e-03	 2.29476900e-01
 5198.123	 1.81684000e+01	 4.95438000e-04	 4.29156000e-06	 1.81813000e+01	 1.83167000e-01	 -1.64796000e-03	 2.29434100e-01
 5198.730	 1.81098000e+01	 4.97345000e-04	 3.81473000e-06	 1.82066000e+01	 1.83839000e-01	 -1.58692000e-03	 2.29467000e-01
 5199.341	 1.82509000e+01	 4.98299000e-04	 3.81473000e-06	 1.81694000e+01	 1.84144000e-01	 -1.52589000e-03	 2.29549400e-01
 5199.955	 1.82033000e+01	 4.98775000e-04	 3.33787000e-06	 1.81670000e+01	 1.84327000e-01	 -1.46485000e-03	 2.29611700e-01
 5200.565	 1.81732000e+01	 4.99729000e-04	 2.86104000e-06	 1.81994000e+01	 1.84449000e-01	 -1.46485000e-03	 2.29636900e-01
 5201.177	 1.81513000e+01	 5.00206000e-04	 2.86104000e-06	 1.82099000e+01	 1.84571000e-01	 -1.40382000e-03	 2.29617400e-01
 5201.789	 1.81017000e+01	 5.00683000e-04	 1.90736000e-06	 1.81575000e+01	 1.84571000e-01	 -1.40382000e-03	 2.29547100e-01
 5202.401	 1.81956000e+01	 5.00683000e-04	 2.86104000e-06	 1.81770000e+01	 1.84510000e-01	 -1.40382000e-03	 2.29457000e-01
 5203.014	 1.82462000e+01	 5.01160000e-04	 3.33787000e-06	 1.82161000e+01	 1.84510000e-01	 -1.34278000e-03	 2.29444400e-01
 5203.625	 1.82681000e+01	 5.01160000e-04	 3.33787000e-06	 1.82157000e+01	 1.84510000e-01	 -1.34278000e-03	 2.29470100e-01
 5204.235	 1.81217000e+01	 5.00206000e-04	 3.81473000e-06	 1.82137000e+01	 1.84510000e-01	 -1.28175000e-03	 2.29549700e-01
 5204.847	 1.81994000e+01	 5.00206000e-04	 3.81473000e-06	 1.81742000e+01	 1.84510000e-01	 -1.34278000e-03	 2.29601800e-01
 5205.459	 1.82467000e+01	 5.00206000e-04	 3.81473000e-06	 1.81465000e+01	 1.84449000e-01	 -1.28175000e-03	 2.29659600e-01
 5206.071	 1.81141000e+01	 4.99729000e-04	 2.86104000e-06	 1.82128000e+01	 1.84449000e-01	 -1.28175000e-03	 2.29640000e-01
